"id","order_fabrication","number of pallete","interior_diamter","exterior_diamter","length","geometry_validation","flat_crush","humidity","valeurstemp","import_date","trial179"
37786,"40733","1","76.4","82.11","593.12","1",NULL,NULL,NULL,"2005-02-28 13:18:29","T"
37787,"40732","1","76.3","82.29","419.09","1",NULL,NULL,NULL,"2005-02-28 13:18:29","T"
37788,"40732","1","76.4","82.18","419.35","1",NULL,NULL,NULL,"2005-02-28 13:18:29","T"
37789,"40732","1","76.3","82.23","418.72","1",NULL,NULL,NULL,"2005-02-28 13:18:30","T"
37790,"40730","1","50.6","56.43","913.24","1",NULL,NULL,NULL,"2005-02-28 13:18:30","T"
37791,"40730","1","50.6","56.41","913.12","1",NULL,NULL,NULL,"2005-02-28 13:18:30","T"
37792,"40802","1",NULL,NULL,"1298",NULL,NULL,NULL,NULL,"2005-02-28 13:18:31","T"
37793,"40802","1",NULL,NULL,"1297",NULL,NULL,NULL,NULL,"2005-02-28 13:18:31","T"
37794,"40802","1","191","198.47","1296","1",NULL,NULL,NULL,"2005-02-28 13:18:31","T"
37795,"40806","1",NULL,NULL,"3639",NULL,NULL,NULL,NULL,"2005-02-28 13:18:31","T"
37796,"40806","1",NULL,NULL,"3640",NULL,NULL,NULL,NULL,"2005-02-28 13:18:32","T"
37797,"40806","1","191","198.65","3639","1",NULL,NULL,NULL,"2005-02-28 13:18:32","T"
37798,"40803","1",NULL,NULL,"2520",NULL,NULL,NULL,NULL,"2005-02-28 13:18:32","T"
37799,"40803","1",NULL,NULL,"2520",NULL,NULL,NULL,NULL,"2005-02-28 13:18:33","T"
37800,"40803","1","191","198.28","2518","1",NULL,NULL,NULL,"2005-02-28 13:18:33","T"
37801,"1",NULL,"1.1","1.1","1.1",NULL,NULL,NULL,NULL,"2005-02-28 13:18:33","T"
37802,"40804",NULL,NULL,NULL,NULL,NULL,"0.2341","7.74",NULL,"2005-02-28 13:22:00","T"
37803,"40739",NULL,NULL,NULL,NULL,NULL,"0.515",NULL,NULL,"2005-02-28 17:43:40","T"
37804,"40739",NULL,NULL,NULL,NULL,NULL,"0.538","7.4",NULL,"2005-02-28 17:43:43","T"
37805,"40487",NULL,NULL,NULL,NULL,NULL,"0.727",NULL,NULL,"2005-02-28 17:47:04","T"
37806,"40487",NULL,NULL,NULL,NULL,NULL,"0.829","7.43",NULL,"2005-02-28 17:47:06","T"
37807,"40320",NULL,NULL,NULL,NULL,NULL,"3.47",NULL,NULL,"2005-02-28 18:23:12","T"
37808,"40320",NULL,NULL,NULL,NULL,NULL,"3.477",NULL,NULL,"2005-02-28 18:23:14","T"
37809,"40320",NULL,NULL,NULL,NULL,NULL,"3.537",NULL,NULL,"2005-02-28 18:23:17","T"
37810,"40320",NULL,NULL,NULL,NULL,NULL,"3.373",NULL,NULL,"2005-02-28 18:23:19","T"
37811,"40320",NULL,NULL,NULL,NULL,NULL,"3.341",NULL,NULL,"2005-02-28 18:23:21","T"
37812,"40320",NULL,NULL,NULL,NULL,NULL,"3.396","6.78",NULL,"2005-02-28 18:23:23","T"
37813,"39979",NULL,NULL,NULL,NULL,NULL,"2.587",NULL,NULL,"2005-02-28 18:27:46","T"
37814,"39979",NULL,NULL,NULL,NULL,NULL,"2.66","8.53",NULL,"2005-02-28 18:27:49","T"
37815,"40492E",NULL,NULL,NULL,NULL,NULL,"3.412","6.75",NULL,"2005-02-28 18:31:20","T"
37816,"40492",NULL,NULL,NULL,NULL,NULL,"3.536","6.7",NULL,"2005-02-28 18:37:00","T"
37817,"40492",NULL,NULL,NULL,NULL,NULL,"3.46","6.49",NULL,"2005-02-28 18:37:03","T"
37818,"40492",NULL,NULL,NULL,NULL,NULL,"3.443","6.57",NULL,"2005-02-28 18:37:05","T"
37819,"40492",NULL,NULL,NULL,NULL,NULL,"3.444","6.47",NULL,"2005-02-28 18:37:07","T"
37820,"40492",NULL,NULL,NULL,NULL,NULL,"3.46","6.78",NULL,"2005-02-28 18:37:09","T"
37821,"40492",NULL,NULL,NULL,NULL,NULL,"3.545","6.55",NULL,"2005-02-28 18:37:11","T"
37822,"40627",NULL,NULL,NULL,NULL,NULL,"1.354",NULL,NULL,"2005-02-28 18:41:25","T"
37823,"40627",NULL,NULL,NULL,NULL,NULL,"1.41","7.49",NULL,"2005-02-28 18:41:28","T"
37824,"40739","4",NULL,NULL,"2105",NULL,NULL,NULL,NULL,"2005-02-28 19:37:45","T"
37825,"40739","4",NULL,NULL,"2108",NULL,NULL,NULL,NULL,"2005-02-28 19:37:45","T"
37826,"40739","4","128.5","139.74","2105","1",NULL,NULL,NULL,"2005-02-28 19:37:45","T"
37827,"40739","3",NULL,NULL,"2105",NULL,NULL,NULL,NULL,"2005-02-28 19:37:45","T"
37828,"40739","3",NULL,NULL,"2109",NULL,NULL,NULL,NULL,"2005-02-28 19:37:46","T"
37829,"40739","3","128.3","139.71","2105","1",NULL,NULL,NULL,"2005-02-28 19:37:46","T"
37830,"39979","6",NULL,NULL,"2151",NULL,NULL,NULL,NULL,"2005-02-28 19:37:46","T"
37831,"39979","6",NULL,NULL,"2155",NULL,NULL,NULL,NULL,"2005-02-28 19:37:47","T"
37832,"39979","6","77.3","103.17","2153","1",NULL,NULL,NULL,"2005-02-28 19:37:47","T"
37833,"39979","6",NULL,NULL,"2152",NULL,NULL,NULL,NULL,"2005-02-28 19:37:47","T"
37834,"39979","6",NULL,NULL,"2155",NULL,NULL,NULL,NULL,"2005-02-28 19:37:48","T"
37835,"39979","6","77.3","103.29","2151","1",NULL,NULL,NULL,"2005-02-28 19:37:48","T"
37836,"39979","6",NULL,NULL,"2153",NULL,NULL,NULL,NULL,"2005-02-28 19:37:48","T"
37837,"39979","6",NULL,NULL,"2154",NULL,NULL,NULL,NULL,"2005-02-28 19:37:49","T"
37838,"39979","6","77.3","103.51","2154","1",NULL,NULL,NULL,"2005-02-28 19:37:49","T"
37839,"39979","6",NULL,NULL,"2154",NULL,NULL,NULL,NULL,"2005-02-28 19:37:49","T"
37840,"39979","6",NULL,NULL,"2153",NULL,NULL,NULL,NULL,"2005-02-28 19:37:49","T"
37841,"39979","6","77.3","103.16","2153","1",NULL,NULL,NULL,"2005-02-28 19:37:50","T"
37842,"39979","6",NULL,NULL,"2153",NULL,NULL,NULL,NULL,"2005-02-28 19:37:50","T"
37843,"39979","6",NULL,NULL,"2154",NULL,NULL,NULL,NULL,"2005-02-28 19:37:50","T"
37844,"39979","6","77.3","103.47","2154","1",NULL,NULL,NULL,"2005-02-28 19:37:51","T"
37845,"39979","6",NULL,NULL,"2153",NULL,NULL,NULL,NULL,"2005-02-28 19:37:51","T"
37846,"39979","6",NULL,NULL,"2154",NULL,NULL,NULL,NULL,"2005-02-28 19:37:51","T"
37847,"39979","6","77.3","103.35","2153","1",NULL,NULL,NULL,"2005-02-28 19:37:52","T"
37848,"39979","6",NULL,NULL,"2152",NULL,NULL,NULL,NULL,"2005-02-28 19:37:52","T"
37849,"39979","6",NULL,NULL,"2154",NULL,NULL,NULL,NULL,"2005-02-28 19:37:52","T"
37850,"39979","6","77.3","103.61","2155","1",NULL,NULL,NULL,"2005-02-28 19:37:52","T"
37851,"39979","6",NULL,NULL,"2154",NULL,NULL,NULL,NULL,"2005-02-28 19:37:53","T"
37852,"39979","6",NULL,NULL,"2155",NULL,NULL,NULL,NULL,"2005-02-28 19:37:53","T"
37853,"39979","6","77.3","103.53","2153","1",NULL,NULL,NULL,"2005-02-28 19:37:53","T"
37854,"39979","6",NULL,NULL,"2153",NULL,NULL,NULL,NULL,"2005-02-28 19:37:54","T"
37855,"39979","6",NULL,NULL,"2154",NULL,NULL,NULL,NULL,"2005-02-28 19:37:54","T"
37856,"39979","6","77.3","103.48","2154","1",NULL,NULL,NULL,"2005-02-28 19:37:54","T"
37857,"39979","6",NULL,NULL,"2154",NULL,NULL,NULL,NULL,"2005-02-28 19:37:55","T"
37858,"39979","6",NULL,NULL,"2155",NULL,NULL,NULL,NULL,"2005-02-28 19:37:55","T"
37859,"39979","6","77.3","103.28","2153","1",NULL,NULL,NULL,"2005-02-28 19:37:55","T"
37860,"39979","6",NULL,NULL,"2153",NULL,NULL,NULL,NULL,"2005-02-28 19:37:55","T"
37861,"39979","6",NULL,NULL,"2155",NULL,NULL,NULL,NULL,"2005-02-28 19:37:56","T"
37862,"39979","6","77.3","103.58","2153","1",NULL,NULL,NULL,"2005-02-28 19:37:56","T"
37863,"39979","6",NULL,NULL,"2153",NULL,NULL,NULL,NULL,"2005-02-28 19:37:56","T"
37864,"39979","6",NULL,NULL,"2152",NULL,NULL,NULL,NULL,"2005-02-28 19:37:57","T"
37865,"39979","6","77.3","103.53","2152","1",NULL,NULL,NULL,"2005-02-28 19:37:57","T"
37866,"40786","6",NULL,NULL,"4528",NULL,NULL,NULL,NULL,"2005-02-28 19:37:57","T"
37867,"40786","6","128.4","140.41","4528","1",NULL,NULL,NULL,"2005-02-28 19:37:58","T"
37868,"40786","6",NULL,NULL,"4528",NULL,NULL,NULL,NULL,"2005-02-28 19:37:58","T"
37869,"40786","6","128.4","140.32","4528","1",NULL,NULL,NULL,"2005-02-28 19:37:58","T"
37870,"40786","6",NULL,NULL,"4528",NULL,NULL,NULL,NULL,"2005-02-28 19:37:58","T"
37871,"40786","6","128.4","139.98","4528","1",NULL,NULL,NULL,"2005-02-28 19:37:59","T"
37872,"40786","6",NULL,NULL,"4528",NULL,NULL,NULL,NULL,"2005-02-28 19:37:59","T"
37873,"40786","6","128.3","140.14","4528","1",NULL,NULL,NULL,"2005-02-28 19:37:59","T"
37874,"40786","6",NULL,NULL,"4528",NULL,NULL,NULL,NULL,"2005-02-28 19:38:00","T"
37875,"40786","6","128.4","139.95","4528","1",NULL,NULL,NULL,"2005-02-28 19:38:00","T"
37876,"40630","6",NULL,NULL,"4523",NULL,NULL,NULL,NULL,"2005-02-28 19:38:00","T"
37877,"40630","6","128.3","139.94","4526","1",NULL,NULL,NULL,"2005-02-28 19:38:01","T"
37878,"40630","6",NULL,NULL,"4523",NULL,NULL,NULL,NULL,"2005-02-28 19:38:01","T"
37879,"40630","6","128.3","139.88","4523","1",NULL,NULL,NULL,"2005-02-28 19:38:01","T"
37880,"40630","6",NULL,NULL,"4525",NULL,NULL,NULL,NULL,"2005-02-28 19:38:02","T"
37881,"40630","6","128.3","139.76","4526","1",NULL,NULL,NULL,"2005-02-28 19:38:02","T"
37882,"40786","6",NULL,NULL,"4528",NULL,NULL,NULL,NULL,"2005-02-28 19:38:02","T"
37883,"40786","6","128.4","140.09","4528","1",NULL,NULL,NULL,"2005-02-28 19:38:02","T"
37884,"40786","6",NULL,NULL,"4528",NULL,NULL,NULL,NULL,"2005-02-28 19:38:03","T"
37885,"40786","6","128.4","140.38","4528","1",NULL,NULL,NULL,"2005-02-28 19:38:03","T"
37886,"40786","6",NULL,NULL,"4528",NULL,NULL,NULL,NULL,"2005-02-28 19:38:03","T"
37887,"40786","6","128.4","140.11","4528","1",NULL,NULL,NULL,"2005-02-28 19:38:04","T"
37888,"40492","6",NULL,NULL,"8810",NULL,NULL,NULL,NULL,"2005-02-28 19:38:04","T"
37889,"40492","6",NULL,NULL,"8815",NULL,NULL,NULL,NULL,"2005-02-28 19:38:04","T"
37890,"40492","6","76.3","106.52","8813","1",NULL,NULL,NULL,"2005-02-28 19:38:05","T"
37891,"40492","5",NULL,NULL,"8813",NULL,NULL,NULL,NULL,"2005-02-28 19:38:05","T"
37892,"40492","5",NULL,NULL,"8816",NULL,NULL,NULL,NULL,"2005-02-28 19:38:05","T"
37893,"40492","5","76.3","106.39","8813","1",NULL,NULL,NULL,"2005-02-28 19:38:05","T"
37894,"40492","4",NULL,NULL,"8815",NULL,NULL,NULL,NULL,"2005-02-28 19:38:06","T"
37895,"40492","4",NULL,NULL,"8816",NULL,NULL,NULL,NULL,"2005-02-28 19:38:06","T"
37896,"40492","4","76.3","106.39","8810","1",NULL,NULL,NULL,"2005-02-28 19:38:06","T"
37897,"40492","3",NULL,NULL,"8808",NULL,NULL,NULL,NULL,"2005-02-28 19:38:07","T"
37898,"40492","3",NULL,NULL,"8815",NULL,NULL,NULL,NULL,"2005-02-28 19:38:07","T"
37899,"40492","3","76.3","106.35","8810","1",NULL,NULL,NULL,"2005-02-28 19:38:07","T"
37900,"40492","2",NULL,NULL,"8807",NULL,NULL,NULL,NULL,"2005-02-28 19:38:08","T"
37901,"40492","2",NULL,NULL,"8814",NULL,NULL,NULL,NULL,"2005-02-28 19:38:08","T"
37902,"40492","2","76.3","106.14","8811","1",NULL,NULL,NULL,"2005-02-28 19:38:08","T"
37903,"40492","1",NULL,NULL,"8809",NULL,NULL,NULL,NULL,"2005-02-28 19:38:08","T"
37904,"40492","1",NULL,NULL,"8816",NULL,NULL,NULL,NULL,"2005-02-28 19:38:09","T"
37905,"40492","1","76.3","106.64","8811","1",NULL,NULL,NULL,"2005-02-28 19:38:09","T"
37906,"40320","6",NULL,NULL,"9801",NULL,NULL,NULL,NULL,"2005-02-28 19:38:09","T"
37907,"40320","6",NULL,NULL,"9806",NULL,NULL,NULL,NULL,"2005-02-28 19:38:10","T"
37908,"40320","6","76.45","106.54","9802","1",NULL,NULL,NULL,"2005-02-28 19:38:10","T"
37909,"40320","5",NULL,NULL,"9800",NULL,NULL,NULL,NULL,"2005-02-28 19:38:10","T"
37910,"40320","5",NULL,NULL,"9807",NULL,NULL,NULL,NULL,"2005-02-28 19:38:11","T"
37911,"40320","5","76.45","106.85","9802","1",NULL,NULL,NULL,"2005-02-28 19:38:11","T"
37912,"40320","4",NULL,NULL,"9801",NULL,NULL,NULL,NULL,"2005-02-28 19:38:11","T"
37913,"40320","4",NULL,NULL,"9805",NULL,NULL,NULL,NULL,"2005-02-28 19:38:11","T"
37914,"40320","4","76.45","106.63","9800","1",NULL,NULL,NULL,"2005-02-28 19:38:12","T"
37915,"40320","3",NULL,NULL,"9798",NULL,NULL,NULL,NULL,"2005-02-28 19:38:12","T"
37916,"40320","3",NULL,NULL,"9807",NULL,NULL,NULL,NULL,"2005-02-28 19:38:12","T"
37917,"40320","3","76.45","106.53","9805","1",NULL,NULL,NULL,"2005-02-28 19:38:13","T"
37918,"40320","2",NULL,NULL,"9803",NULL,NULL,NULL,NULL,"2005-02-28 19:38:13","T"
37919,"40320","2",NULL,NULL,"9805",NULL,NULL,NULL,NULL,"2005-02-28 19:38:13","T"
37920,"40320","2","76.4","106.54","9802","1",NULL,NULL,NULL,"2005-02-28 19:38:14","T"
37921,"40320","1",NULL,NULL,"9798",NULL,NULL,NULL,NULL,"2005-02-28 19:38:14","T"
37922,"40320","1",NULL,NULL,"9806",NULL,NULL,NULL,NULL,"2005-02-28 19:38:14","T"
37923,"40320","1","76.4","106.5","9805","1",NULL,NULL,NULL,"2005-02-28 19:38:15","T"
37924,"38648","1",NULL,NULL,"9810",NULL,NULL,NULL,NULL,"2005-02-28 19:38:15","T"
37925,"38648","1",NULL,NULL,"9807",NULL,NULL,NULL,NULL,"2005-02-28 19:38:15","T"
37926,"38648","1","76.4","106.73","9810","1",NULL,NULL,NULL,"2005-02-28 19:38:15","T"
37927,"39668","1",NULL,NULL,"9807",NULL,NULL,NULL,NULL,"2005-02-28 19:38:16","T"
37928,"39668","1",NULL,NULL,"9807",NULL,NULL,NULL,NULL,"2005-02-28 19:38:16","T"
37929,"39668","1","76.5","106.59","9806","1",NULL,NULL,NULL,"2005-02-28 19:38:16","T"
37930,"39668","2",NULL,NULL,"9806",NULL,NULL,NULL,NULL,"2005-02-28 19:38:17","T"
37931,"39668","2",NULL,NULL,"9806",NULL,NULL,NULL,NULL,"2005-02-28 19:38:17","T"
37932,"39668","2","76.45","106.41","9807","1",NULL,NULL,NULL,"2005-02-28 19:38:17","T"
37933,"39668","4",NULL,NULL,"9808",NULL,NULL,NULL,NULL,"2005-02-28 19:38:17","T"
37934,"39668","4",NULL,NULL,"9808",NULL,NULL,NULL,NULL,"2005-02-28 19:38:18","T"
37935,"39668","4","76.45","106.28","9809","1",NULL,NULL,NULL,"2005-02-28 19:38:18","T"
37936,"39668","3",NULL,NULL,"9807",NULL,NULL,NULL,NULL,"2005-02-28 19:38:18","T"
37937,"39668","3",NULL,NULL,"9808",NULL,NULL,NULL,NULL,"2005-02-28 19:38:19","T"
37938,"39668","3","76.5","106.61","9810","1",NULL,NULL,NULL,"2005-02-28 19:38:19","T"
37939,"1",NULL,"1.1","1.1","1.1",NULL,NULL,NULL,NULL,"2005-02-28 19:38:19","T"
37940,"40786",NULL,NULL,NULL,NULL,NULL,"0.5979",NULL,NULL,"2005-03-01 06:06:20","T"
37941,"40786",NULL,NULL,NULL,NULL,NULL,"0.5818","6.59",NULL,"2005-03-01 06:06:43","T"
37942,"40794",NULL,NULL,NULL,NULL,NULL,"1.582",NULL,NULL,"2005-03-01 08:53:09","T"
37943,"40794",NULL,NULL,NULL,NULL,NULL,"1.516","6.48",NULL,"2005-03-01 08:53:34","T"
37944,"40797",NULL,NULL,NULL,NULL,NULL,"1.632",NULL,NULL,"2005-03-01 08:59:59","T"
37945,"40797",NULL,NULL,NULL,NULL,NULL,"1.729","6.82",NULL,"2005-03-01 09:00:38","T"
37946,"40796",NULL,NULL,NULL,NULL,NULL,"1.649","6.86",NULL,"2005-03-01 09:08:32","T"
37947,"40796",NULL,NULL,NULL,NULL,NULL,"1.642",NULL,NULL,"2005-03-01 09:09:05","T"
37948,"40488",NULL,NULL,NULL,NULL,NULL,"0.832",NULL,NULL,"2005-03-01 14:49:29","T"
37949,"40488",NULL,NULL,NULL,NULL,NULL,"0.833","7.2",NULL,"2005-03-01 14:49:33","T"
37950,"40488","10",NULL,NULL,"2104",NULL,NULL,NULL,NULL,"2005-03-01 14:49:51","T"
37951,"40488","10",NULL,NULL,"2104",NULL,NULL,NULL,NULL,"2005-03-01 14:49:51","T"
37952,"40488","10","76.4","88.03","2105","1",NULL,NULL,NULL,"2005-03-01 14:49:51","T"
37953,"40488","12",NULL,NULL,"2104",NULL,NULL,NULL,NULL,"2005-03-01 14:49:52","T"
37954,"40488","12",NULL,NULL,"2105",NULL,NULL,NULL,NULL,"2005-03-01 14:49:52","T"
37955,"40488","12","76.4","87.8","2104","1",NULL,NULL,NULL,"2005-03-01 14:49:52","T"
37956,"40488","11",NULL,NULL,"2105",NULL,NULL,NULL,NULL,"2005-03-01 14:49:52","T"
37957,"40488","11",NULL,NULL,"2105",NULL,NULL,NULL,NULL,"2005-03-01 14:49:53","T"
37958,"40488","11","76.2","87.74","2102","1",NULL,NULL,NULL,"2005-03-01 14:49:53","T"
37959,"40488","6",NULL,NULL,"2103",NULL,NULL,NULL,NULL,"2005-03-01 14:49:53","T"
37960,"40488","6",NULL,NULL,"2104",NULL,NULL,NULL,NULL,"2005-03-01 14:49:54","T"
37961,"40488","6","76.4","87.93","2103","1",NULL,NULL,NULL,"2005-03-01 14:49:54","T"
37962,"40488","7",NULL,NULL,"2102",NULL,NULL,NULL,NULL,"2005-03-01 14:49:54","T"
37963,"40488","7",NULL,NULL,"2103",NULL,NULL,NULL,NULL,"2005-03-01 14:49:55","T"
37964,"40488","7","76.4","87.92","2103","1",NULL,NULL,NULL,"2005-03-01 14:49:55","T"
37965,"40488","8",NULL,NULL,"2103",NULL,NULL,NULL,NULL,"2005-03-01 14:49:55","T"
37966,"40488","8",NULL,NULL,"2105",NULL,NULL,NULL,NULL,"2005-03-01 14:49:56","T"
37967,"40488","8","76.4","87.9","2105","1",NULL,NULL,NULL,"2005-03-01 14:49:56","T"
37968,"40488","9",NULL,NULL,"2102",NULL,NULL,NULL,NULL,"2005-03-01 14:49:56","T"
37969,"40488","9",NULL,NULL,"2105",NULL,NULL,NULL,NULL,"2005-03-01 14:49:56","T"
37970,"40488","9","76.4","87.8","2103","1",NULL,NULL,NULL,"2005-03-01 14:49:57","T"
37971,"40488","4",NULL,NULL,"2103",NULL,NULL,NULL,NULL,"2005-03-01 14:49:57","T"
37972,"40488","4",NULL,NULL,"2104",NULL,NULL,NULL,NULL,"2005-03-01 14:49:57","T"
37973,"40488","4","76.3","88.05","2104","1",NULL,NULL,NULL,"2005-03-01 14:49:58","T"
37974,"40488","5",NULL,NULL,"2104",NULL,NULL,NULL,NULL,"2005-03-01 14:49:58","T"
37975,"40488","5",NULL,NULL,"2105",NULL,NULL,NULL,NULL,"2005-03-01 14:49:58","T"
37976,"40488","5","76.3","87.97","2101","1",NULL,NULL,NULL,"2005-03-01 14:49:59","T"
37977,"40488","1",NULL,NULL,"2103",NULL,NULL,NULL,NULL,"2005-03-01 14:49:59","T"
37978,"40488","1",NULL,NULL,"2104",NULL,NULL,NULL,NULL,"2005-03-01 14:49:59","T"
37979,"40488","1","76.5","88.08","2102","1",NULL,NULL,NULL,"2005-03-01 14:49:59","T"
37980,"40488","2",NULL,NULL,"2103",NULL,NULL,NULL,NULL,"2005-03-01 14:50:00","T"
37981,"40488","2",NULL,NULL,"2101",NULL,NULL,NULL,NULL,"2005-03-01 14:50:00","T"
37982,"40488","2","76.4","87.86","2102","1",NULL,NULL,NULL,"2005-03-01 14:50:00","T"
37983,"40488","3",NULL,NULL,"2101",NULL,NULL,NULL,NULL,"2005-03-01 14:50:01","T"
37984,"40488","3",NULL,NULL,"2103",NULL,NULL,NULL,NULL,"2005-03-01 14:50:01","T"
37985,"40488","3","76.3","88.01","2103","1",NULL,NULL,NULL,"2005-03-01 14:50:01","T"
37986,"40796","3",NULL,NULL,"1218",NULL,NULL,NULL,NULL,"2005-03-01 14:50:02","T"
37987,"40796","3",NULL,NULL,"1216",NULL,NULL,NULL,NULL,"2005-03-01 14:50:02","T"
37988,"40796","3","70.9","91.26","1216","1",NULL,NULL,NULL,"2005-03-01 14:50:02","T"
37989,"40796","2",NULL,NULL,"1216",NULL,NULL,NULL,NULL,"2005-03-01 14:50:02","T"
37990,"40796","2",NULL,NULL,"1217",NULL,NULL,NULL,NULL,"2005-03-01 14:50:03","T"
37991,"40796","2","71","91.22","1215","1",NULL,NULL,NULL,"2005-03-01 14:50:03","T"
37992,"40796","1",NULL,NULL,"1216",NULL,NULL,NULL,NULL,"2005-03-01 14:50:03","T"
37993,"40796","1",NULL,NULL,"1217",NULL,NULL,NULL,NULL,"2005-03-01 14:50:04","T"
37994,"40796","1","71","91.24","1216","1",NULL,NULL,NULL,"2005-03-01 14:50:04","T"
37995,"40794","4",NULL,NULL,"3317",NULL,NULL,NULL,NULL,"2005-03-01 14:50:04","T"
37996,"40794","4",NULL,NULL,"3318",NULL,NULL,NULL,NULL,"2005-03-01 14:50:05","T"
37997,"40794","4","76.5","96.53","3317","1",NULL,NULL,NULL,"2005-03-01 14:50:05","T"
37998,"40794","3",NULL,NULL,"3316",NULL,NULL,NULL,NULL,"2005-03-01 14:50:05","T"
37999,"40794","3",NULL,NULL,"3317",NULL,NULL,NULL,NULL,"2005-03-01 14:50:05","T"
38000,"40794","3","76.5","96.77","3318","1",NULL,NULL,NULL,"2005-03-01 14:50:06","T"
38001,"40794","2",NULL,NULL,"3315",NULL,NULL,NULL,NULL,"2005-03-01 14:50:06","T"
38002,"40794","2",NULL,NULL,"3318",NULL,NULL,NULL,NULL,"2005-03-01 14:50:06","T"
38003,"40794","2","76.5","96.48","3316","1",NULL,NULL,NULL,"2005-03-01 14:50:07","T"
38004,"40794","1",NULL,NULL,"3318",NULL,NULL,NULL,NULL,"2005-03-01 14:50:07","T"
38005,"40794","1",NULL,NULL,"3318",NULL,NULL,NULL,NULL,"2005-03-01 14:50:07","T"
38006,"40794","1","76.5","96.73","3318","1",NULL,NULL,NULL,"2005-03-01 14:50:08","T"
38007,"40797","5",NULL,NULL,"3310",NULL,NULL,NULL,NULL,"2005-03-01 14:50:08","T"
38008,"40797","5",NULL,NULL,"3310",NULL,NULL,NULL,NULL,"2005-03-01 14:50:08","T"
38009,"40797","5","70.9","91.15","3306","1",NULL,NULL,NULL,"2005-03-01 14:50:08","T"
38010,"40797","4",NULL,NULL,"3307",NULL,NULL,NULL,NULL,"2005-03-01 14:50:09","T"
38011,"40797","4",NULL,NULL,"3309",NULL,NULL,NULL,NULL,"2005-03-01 14:50:09","T"
38012,"40797","4","70.9","90.91","3306","1",NULL,NULL,NULL,"2005-03-01 14:50:09","T"
38013,"40797","3",NULL,NULL,"3309",NULL,NULL,NULL,NULL,"2005-03-01 14:50:10","T"
38014,"40797","3",NULL,NULL,"3309",NULL,NULL,NULL,NULL,"2005-03-01 14:50:10","T"
38015,"40797","3","70.9","90.93","3307","1",NULL,NULL,NULL,"2005-03-01 14:50:10","T"
38016,"40797","2",NULL,NULL,"3304",NULL,NULL,NULL,NULL,"2005-03-01 14:50:11","T"
38017,"40797","2",NULL,NULL,"3307",NULL,NULL,NULL,NULL,"2005-03-01 14:50:11","T"
38018,"40797","2","70.9","91.09","3303","1",NULL,NULL,NULL,"2005-03-01 14:50:11","T"
38019,"40797","1",NULL,NULL,"3302",NULL,NULL,NULL,NULL,"2005-03-01 14:50:11","T"
38020,"40797","1",NULL,NULL,"3308",NULL,NULL,NULL,NULL,"2005-03-01 14:50:12","T"
38021,"40797","1","70.9","91.07","3303","1",NULL,NULL,NULL,"2005-03-01 14:50:12","T"
38022,"40627","3",NULL,NULL,"2301",NULL,NULL,NULL,NULL,"2005-03-01 14:50:12","T"
38023,"40627","3",NULL,NULL,"2301",NULL,NULL,NULL,NULL,"2005-03-01 14:50:13","T"
38024,"40627","3","151.4","173.9","2300","1",NULL,NULL,NULL,"2005-03-01 14:50:13","T"
38025,"40627","4",NULL,NULL,"2302",NULL,NULL,NULL,NULL,"2005-03-01 14:50:13","T"
38026,"40627","4",NULL,NULL,"2303",NULL,NULL,NULL,NULL,"2005-03-01 14:50:14","T"
38027,"40627","4","151.4","173.96","2301","1",NULL,NULL,NULL,"2005-03-01 14:50:14","T"
38028,"40627","2",NULL,NULL,"2302",NULL,NULL,NULL,NULL,"2005-03-01 14:50:14","T"
38029,"40627","2",NULL,NULL,"2302",NULL,NULL,NULL,NULL,"2005-03-01 14:50:14","T"
38030,"40627","2","151.3","174","2301","1",NULL,NULL,NULL,"2005-03-01 14:50:15","T"
38031,"40627","1",NULL,NULL,"2304",NULL,NULL,NULL,NULL,"2005-03-01 14:50:15","T"
38032,"40627","1",NULL,NULL,"2302",NULL,NULL,NULL,NULL,"2005-03-01 14:50:15","T"
38033,"40627","1","151.4","174.01","2301","1",NULL,NULL,NULL,"2005-03-01 14:50:16","T"
38034,"40627","6",NULL,NULL,"2303",NULL,NULL,NULL,NULL,"2005-03-01 14:50:16","T"
38035,"40627","6",NULL,NULL,"2303",NULL,NULL,NULL,NULL,"2005-03-01 14:50:16","T"
38036,"40627","6","151.4","173.91","2301","1",NULL,NULL,NULL,"2005-03-01 14:50:17","T"
38037,"40627","5",NULL,NULL,"2301",NULL,NULL,NULL,NULL,"2005-03-01 14:50:17","T"
38038,"40627","5",NULL,NULL,"2301",NULL,NULL,NULL,NULL,"2005-03-01 14:50:17","T"
38039,"40627","5","151.4","173.77","2300","1",NULL,NULL,NULL,"2005-03-01 14:50:17","T"
38040,"40627","8",NULL,NULL,"2303",NULL,NULL,NULL,NULL,"2005-03-01 14:50:18","T"
38041,"40627","8",NULL,NULL,"2303",NULL,NULL,NULL,NULL,"2005-03-01 14:50:18","T"
38042,"40627","8","151.3","173.99","2301","1",NULL,NULL,NULL,"2005-03-01 14:50:18","T"
38043,"40627","7",NULL,NULL,"2301",NULL,NULL,NULL,NULL,"2005-03-01 14:50:19","T"
38044,"40627","7",NULL,NULL,"2301",NULL,NULL,NULL,NULL,"2005-03-01 14:50:19","T"
38045,"40627","7","151.4","173.84","2300","1",NULL,NULL,NULL,"2005-03-01 14:50:19","T"
